Data,Gerdau preferenciais,Gerdau Metalúrgica preferenciais,Vale,Usiminas,CSN,ArcelorMittal Brasil
2/10/2020,17.00994492,14.71646786,39.43641281,8.063754082,11.36948681,31.76976776
2/11/2020,17.99998665,15.30248451,40.89788818,8.610596657,11.89308262,31.76976776
2/12/2020,18.16214561,15.26946831,41.69935226,8.558516502,12.13617802,31.76976776
2/13/2020,18.07679939,15.29423141,40.96860504,8.983839035,12.14552975,31.76976776
2/14/2020,17.49642754,14.964077,40.07286072,8.593235016,11.83698273,31.76976776
2/17/2020,17.6671257,15.12090206,41.96649933,8.445674896,12.23902893,31.76976776
2/18/2020,17.5134964,14.7990036,41.48720169,8.480395317,12.45407581,35.57979584
2/19/2020,17.43668556,14.7577343,41.49505615,8.436995506,12.650424,35.57979584
2/20/2020,16.66855049,14.34504509,41.0157547,8.211314201,12.36057663,35.71656799
2/21/2020,16.30154991,13.78378963,39.38926315,7.959593296,12.27642822,34.94478989
2/26/2020,14.59458447,12.38064957,35.63341522,7.134990692,10.93939114,34.94478989
2/27/2020,14.58604717,12.43017292,34.9419632,7.108949184,10.584095,31.83815384
2/28/2020,14.44948864,12.19906807,34.81624985,7.091589928,10.45319653,31.83815384
3/2/2020,14.80003929,12.8028183,36.42701721,7.3519907,11.54713535,31.64276695
3/3/2020,14.92829037,12.87725163,36.41915894,7.195750237,11.37883663,31.26176453
3/4/2020,15.67213917,13.23288631,38.16350937,7.699192524,11.51908684,31.26176453
3/5/2020,14.90264225,12.64567757,36.81202698,7.291230202,11.17313957,30.65606689
3/6/2020,13.80823994,11.57877541,35.05197144,6.831188202,10.38774681,30.65606689
3/9/2020,11.32874107,9.767523766,29.72463608,5.728824139,7.760422707,30.65606689
3/10/2020,12.26069069,10.49533367,35.20911789,6.180185795,8.76086235,25.28295135
3/11/2020,10.8499403,9.511137009,32.01115036,5.642023563,7.498625755,23.78824997
3/12/2020,9.062994003,8.36152935,27.77599335,4.860820293,6.152238846,19.73398972
3/13/2020,10.64474297,9.263020515,33.70834732,5.659383774,7.433176517,20.78907394
3/16/2020,9.139941216,8.336718559,30.67538261,5.103861809,6.731933117,19.67537117
3/17/2020,9.251091957,8.096871376,32.61616516,5.069141388,7.24617815,19.67537117
3/18/2020,8.13104248,7.278088093,30.36894798,3.992816448,6.273787975,17.60428047
3/19/2020,8.199444771,7.195382118,28.60102272,3.906016588,5.946541309,17.82897377
3/20/2020,7.908743382,6.699149132,27.65027428,3.749775648,5.759543419,17.82897377
3/23/2020,7.387194633,6.30216217,26.79381371,3.298413754,5.422945976,17.82897377
3/24/2020,8.139594078,6.525467396,29.57534409,3.489374638,5.422945976,22.33262444
3/25/2020,8.99459362,7.294628143,32.09757614,4.23585844,6.124189854,22.33262444
3/26/2020,9.345143318,7.807402134,33.00118256,4.461538792,6.63843441,22.33262444
3/27/2020,8.635494232,7.608910084,31.50827217,4.244538307,6.32988739,22.59639359
3/30/2020,8.361893654,7.278088093,32.82046127,4.149057388,6.601034641,22.59639359
3/31/2020,8.59274292,7.691614151,33.95978928,4.270578861,6.52623558,22.59639359
4/1/2020,8.182342529,7.029971123,34.07764816,4.07093668,6.395337105,22.59639359
4/2/2020,8.584194183,7.253276348,33.61405945,4.018857002,6.516885757,22.59639359
4/3/2020,7.977144718,6.86455965,31.82256889,3.541454554,5.843692303,22.59639359
4/6/2020,8.293493271,7.12094593,33.8890686,3.532774925,6.124189854,22.59639359
4/7/2020,8.823591232,7.542745113,34.39980316,3.567495346,6.498184681,22.59639359
4/8/2020,9.447743416,8.154765129,34.18765259,3.810536146,6.92828083,22.59639359
4/9/2020,9.14849472,7.90664959,34.00692749,3.758455753,6.703883648,22.59639359
4/13/2020,9.601642609,8.287096024,35.02053833,3.914696693,6.853482246,26.11334038
4/14/2020,9.883793831,8.460777283,34.98910904,4.140377045,6.956331253,26.11334038
4/15/2020,9.670042992,8.394610405,33.93621445,4.079617023,6.816082001,26.11334038
4/16/2020,9.900892258,8.427694321,33.5983429,3.949416399,6.956331253,26.11334038
4/17/2020,10.5164938,8.766787529,34.57266617,4.018857002,7.096579552,26.11334038
4/20/2020,10.13174438,8.642729759,33.36262131,4.053576946,6.8441329,26.11334038
4/22/2020,10.00349236,8.659269333,33.70834732,4.183777332,6.862831593,25.10710335
4/23/2020,10.20014191,8.634459496,34.18765259,4.131697178,7.012430191,26.67019272
4/24/2020,9.345143318,8.022437096,34.38408661,3.76713562,6.619734287,26.67019272
4/27/2020,9.678592682,8.344988823,35.00482559,3.76713562,6.778682709,26.67019272
4/28/2020,10.24289227,8.551753998,35.05197144,4.08829689,7.302278042,28.13558769
4/29/2020,10.65329266,8.849492073,36.71773911,4.432992935,8.442966461,28.13558769
4/30/2020,10.03769398,8.890845299,35.24840164,4.205211163,8.3775177,29.01482582
5/4/2020,9.806844711,8.485589027,34.51766586,4.10008049,7.702599049,29.01482582
5/5/2020,9.841043472,8.460777283,34.33694458,4.038754463,7.449902058,29.01482582
5/6/2020,9.952194214,8.378071785,34.8319664,4.021232605,7.580931187,29.01482582
5/7/2020,10.64474297,8.841220856,36.18343735,4.152645111,7.954649448,29.01482582
5/8/2020,11.11499214,9.039716721,38.38351822,4.213971138,7.973389149,29.01482582
5/11/2020,10.68749142,8.766787529,37.50348282,4.170167446,7.514286995,26.93396378
5/12/2020,10.37114239,8.419423103,37.29133224,4.021232605,7.383114815,26.93396378
5/13/2020,9.94364357,8.088600159,38.13993835,3.810972214,7.045815468,26.93396378
5/14/2020,10.03769398,8.096871376,37.78635406,3.986189842,7.860956192,26.93396378
5/15/2020,9.336593628,7.815673351,37.75492477,3.951146126,7.383114815,26.93396378
5/18/2020,10.10609436,8.353259087,40.27715302,4.2928195,7.757891655,26.93396378
5/19/2020,10.08899212,8.41115284,41.09432602,4.231493473,8.188886642,26.93396378
5/20/2020,10.19159126,8.369801521,41.25147629,4.424232483,8.029604912,26.93396378
5/21/2020,10.30274391,8.303634644,40.17501068,4.35414505,7.982758522,26.93396378
5/22/2020,9.917991638,8.262281418,39.49927139,4.135123253,7.964018822,26.93396378
5/25/2020,10.56779099,8.551753998,39.36569595,4.275298119,8.095191956,26.93396378
5/26/2020,10.21724224,8.369801521,38.65852737,4.2928195,7.992127895,26.93396378
5/27/2020,11.33729267,9.023174286,39.7899971,4.99368763,8.85411644,25.55649185
5/28/2020,11.56814098,9.370535851,39.35783768,5.256513596,9.004027367,25.55649185
5/29/2020,11.48264313,9.097608566,41.64434433,5.387926579,9.66925621,25.55649185
6/1/2020,11.55959129,9.296102524,41.9743576,5.422969818,9.697365761,25.55649185
6/2/2020,12.27779102,9.924663544,41.9743576,6.062512398,10.07214165,25.55649185
6/3/2020,13.11569023,10.569767,42.16293716,6.04499054,9.931601524,27.47127533
6/4/2020,13.13279057,10.66074371,43.73442459,6.027469158,9.828536987,27.47127533
6/5/2020,12.97034168,10.65247345,42.9093895,6.04499054,9.959709167,27.47127533
6/8/2020,13.25248909,10.82615566,43.04296875,6.526837349,11.66494656,27.47127533
6/9/2020,12.79079056,10.58630943,43.20797729,6.39542532,11.29016972,27.3638134
6/10/2020,12.26069069,10.15624046,42.58723831,6.03622961,10.75611019,27.3638134
6/12/2020,11.86739159,9.800606728,41.95864487,5.615708828,10.18457603,27.3638134
6/15/2020,11.58524132,9.750983238,42.33579636,5.571904182,9.940970421,27.3638134
6/16/2020,12.6539917,10.48706245,43.52227402,5.738360405,10.58746147,28.46774292
6/17/2020,12.58559227,10.48706245,44.15872192,5.931099892,10.45628929,28.46774292
6/18/2020,13.08149052,10.60284901,44.13514709,5.957382202,10.91539097,29.30790329
6/19/2020,13.20974159,10.90886021,43.3494072,6.115077496,10.50313568,26.95350266
6/22/2020,13.01309109,10.69382572,43.21583557,6.097555637,10.4188118,26.95350266
6/23/2020,13.26104069,11.04118919,43.67942047,6.728337288,10.66241741,27.3638134
6/24/2020,13.45768929,10.92539978,43.52227402,6.421707153,10.38133335,27.3638134
6/25/2020,13.38929081,10.83442497,44.00157166,6.386663914,10.42818069,27.3638134
6/26/2020,12.97889137,10.58630943,43.70298767,6.220207691,10.03466415,27.3638134
6/29/2020,13.41493893,10.8178854,43.71085358,6.26401186,9.884754181,27.96950722
6/30/2020,13.68854046,11.12389469,43.93871307,6.369142056,10.00655651,27.989048
7/1/2020,13.23538876,10.75171947,42.85439301,6.430468559,9.922230721,27.989048
7/2/2020,13.49188995,10.99983692,43.60084915,6.439229012,10.17520523,27.989048
7/3/2020,13.43204021,11.12389469,43.42012787,6.535598755,10.03466415,27.989048
7/6/2020,13.80823994,11.41336346,44.44944763,6.667011261,10.49376774,27.989048
7/7/2020,13.48334026,11.33065796,44.29230118,6.526837349,10.25016212,27.989048
7/8/2020,13.64579105,11.37201118,45.03875351,6.745858669,10.64367676,27.989048
7/9/2020,13.72273922,11.33065796,44.33158493,6.54435873,10.38133335,28.43843651
7/10/2020,13.76549053,11.40509415,44.76374817,6.509316444,10.52187538,28.43843651
7/13/2020,13.90229034,11.47952843,45.29804993,6.474272728,10.93413067,28.43843651
7/14/2020,14.1929903,11.65320969,48.48030472,6.588163853,11.42134094,28.43843651
7/15/2020,14.15023899,11.76899719,48.55102539,6.579402924,11.17773724,28.43843651
7/16/2020,13.88519096,11.47952843,47.23883438,6.474272728,10.95286846,28.43843651
7/17/2020,13.9450388,11.66148186,47.9617157,6.561881065,11.14962673,28.43843651
7/20/2020,13.9450388,11.61185741,47.77313995,6.535598755,11.12151909,28.43843651
7/21/2020,13.80823994,11.44644642,46.90882111,6.474272728,10.92476177,28.43843651
7/22/2020,14.31268787,11.81035042,46.54738235,6.579402924,11.06530285,28.43843651
7/23/2020,14.01343822,11.58704662,46.24094009,6.404185772,10.91539097,28.43843651
7/24/2020,14.65468884,11.94268036,46.04450226,6.61444664,10.87791252,28.43843651
7/27/2020,15.25319004,12.50507641,48.22101212,7.08753252,11.46818924,29.45444298
7/28/2020,15.15914059,12.50507641,47.41169357,6.999923706,11.52440548,29.45444298
7/29/2020,15.38144016,12.65394783,49.46248627,7.140097141,12.18026543,29.45444298
7/30/2020,15.16768932,12.52989006,48.1424408,7.192662239,11.97413826,29.45444298
7/31/2020,14.91973972,12.18252563,47.70241928,7.12257576,11.47755814,29.45444298
8/3/2020,14.96249008,12.35620785,47.34883881,7.359117985,12.19900417,29.45444298
8/4/2020,14.94538784,12.30658436,47.69456482,7.166380405,11.95539951,29.45444298
8/5/2020,15.83458996,12.88552284,48.8653183,7.446727276,12.29269886,29.45444298
8/6/2020,15.44129086,12.58778286,48.58245468,7.297792912,12.28332901,29.45444298
8/7/2020,15.05653954,12.52161789,47.49812698,7.271511078,12.13341808,29.45444298
8/10/2020,15.61229038,12.8607111,48.87317657,7.604423523,13.08910179,29.45444298
8/11/2020,15.51823902,12.75319386,47.36454773,7.429205418,13.04225349,33.10816193
8/12/2020,15.48403645,12.67048931,48.32315445,7.569379807,12.93918991,33.5770874
8/13/2020,15.27029037,12.46372509,47.41955185,7.613182545,12.82675552,33.5770874
8/14/2020,15.38144016,12.52989006,48.20529556,7.692031384,12.81738758,33.5770874
8/17/2020,15.40708828,12.4719944,48.89674759,7.75335741,13.06099129,33.5770874
8/18/2020,16.66393852,13.58024883,49.54891586,8.279008865,13.88550282,32.38523483
8/19/2020,17.11709023,13.86144829,49.02247238,8.45422554,13.95108986,32.38523483
8/20/2020,17.33083725,14.05994225,49.46248627,8.541833878,13.87613297,31.87722969
8/21/2020,16.82638741,13.61333084,48.87317657,8.384139061,13.56694126,31.45715141
8/24/2020,16.73233795,13.48927307,49.47033691,8.489269257,13.63252831,31.45715141
8/25/2020,16.71523857,13.58852005,48.41744614,8.655724525,13.90424156,31.6525383
8/26/2020,16.70668793,13.48100281,48.5195961,8.533074379,13.68874359,31.6525383
8/27/2020,16.45874023,13.45619106,47.76528168,8.550596237,14.00730515,33.02023697
8/28/2020,16.75799179,13.59679222,48.00885391,8.804659843,14.28838825,33.02023697
8/31/2020,16.32193947,13.26596928,46.89310837,8.892268181,14.25091076,34.78848267
9/1/2020,17.09998703,13.77047253,48.52745056,9.339071274,14.49451637,32.4047699
9/2/2020,16.92043877,13.55543518,48.18172455,9.374115944,14.2977581,32.4047699
9/3/2020,16.56988716,13.39002705,46.61024094,9.102530479,14.08226109,32.4047699
9/4/2020,17.03158951,13.77047253,47.52956009,9.330311775,14.02604485,33.66500854
9/8/2020,16.83493805,13.55543518,46.57094955,9.233942032,14.11036873,33.66500854
9/9/2020,17.55313683,14.05167103,47.14454269,9.820919037,14.81307793,33.41101074
9/10/2020,16.971735,13.61333084,45.98950195,9.452963829,14.41019058,33.41101074
9/11/2020,17.02303696,13.62160206,48.67674255,9.304029465,14.99109554,33.41101074
9/14/2020,17.33938789,13.94415474,48.64531326,9.505529404,15.17848587,33.19608688
9/15/2020,18.33973503,14.59752655,49.18747711,9.838439941,15.54389381,33.19608688
9/16/2020,18.11743546,14.52309322,47.90671539,9.531811714,15.28154755,33.19608688
9/17/2020,18.33118629,14.70504475,48.77888489,10.02241898,15.67506409,35.14017868
9/18/2020,17.9207859,14.19227028,48.44887924,9.601899147,15.36587334,36.72280502
9/21/2020,17.60443306,14.06821156,47.14454269,9.549332619,15.20659256,33.18631744
9/22/2020,17.71558952,14.16745853,47.3225975,9.426681519,15.72191238,33.18631744
9/23/2020,17.65573692,14.09302425,48.37857819,9.207659721,15.09415913,33.18631744
9/24/2020,17.68138695,13.93588257,48.01839447,9.111289024,14.82244587,33.18631744
9/25/2020,17.53603745,13.9276123,48.50136185,8.997398376,14.90677071,33.18631744
9/28/2020,17.56169128,13.97723579,48.11662674,8.883507729,14.74749088,36.77165222
9/29/2020,17.2795372,13.70430851,47.76463318,8.629444122,14.35397434,37.07449722
9/30/2020,17.78398514,14.06821156,48.38676071,8.787137985,15.45956707,37.07449722
10/1/2020,17.74123573,14.10129356,48.18211746,8.822181702,15.49704552,37.26011276
10/2/2020,17.61298752,13.99377632,47.74007797,8.778378487,15.72191238,37.90488815
10/5/2020,18.63898468,14.63888073,48.77968597,9.260225296,16.60263824,38.03189087
10/6/2020,18.55348778,14.49828243,47.98565292,9.041202545,16.56516075,38.03189087
10/7/2020,19.15198326,14.97797489,49.25446701,9.277747154,16.8649826,38.03189087
10/8/2020,19.02373505,14.89526653,50.17128754,9.041202545,16.72444344,38.03189087
10/9/2020,18.63898468,14.73812771,50.42504501,8.86598587,16.64011574,38.97951126
10/13/2020,18.79288673,14.78775024,50.8670845,8.892268181,17.15543747,38.06119537
10/14/2020,18.90403557,14.92834949,51.57107162,8.962355614,17.23975945,38.31520081
10/15/2020,19.38283539,15.0937624,51.13721466,9.505529404,18.2235527,37.93420029
10/16/2020,19.51108551,15.36668873,50.94894409,9.91728878,18.29850578,37.93420029
10/19/2020,19.45123672,15.4576664,50.71155167,9.838439941,18.42030907,38.67666245
10/20/2020,19.66498566,15.66442966,50.62150955,10.09250641,19.37599182,39.53636551
10/21/2020,19.7162838,15.69751072,51.44828033,10.28524399,19.61959839,39.95643997
10/22/2020,19.8188839,15.78848839,51.6529274,10.27648354,19.60085869,40.3862915
10/23/2020,19.90438843,15.87119389,51.93943405,10.25896263,20.1161747,40.52306366
10/26/2020,19.7162838,15.64788628,51.16177368,10.1888752,19.89130974,39.93690491
10/27/2020,20.18653679,16.02833176,51.1863327,10.29400539,20.10680771,38.87205124
10/28/2020,18.99808311,15.16819668,49.32814026,9.496767044,19.36662292,38.06119537
10/29/2020,19.23748589,15.37495899,50.76885605,9.847201347,19.73203087,38.05142975
10/30/2020,18.64753532,14.96970177,49.56552887,9.549332619,19.24481964,37.80719376
11/3/2020,19.8188839,15.70577908,51.84938812,10.14507103,20.97816467,40.57190704
11/4/2020,19.04938507,15.02759647,50.40867615,9.794636726,20.08806992,39.70244217
11/5/2020,19.10923767,15.11857319,51.20270538,9.969854355,19.65707397,39.70244217
11/6/2020,19.24603462,15.5486393,51.72660065,10.05746174,19.46031761,39.72198105
11/9/2020,18.91079903,15.23233795,51.72660065,9.969854355,19.62896729,42.00799561
11/10/2020,17.90508842,14.50818157,51.70204544,9.584376335,18.74823952,41.54883575
11/11/2020,17.991045,14.64968586,52.06221771,9.470486641,18.69202232,40.97244644
11/12/2020,17.77615166,14.33338261,51.30093765,9.461724281,18.28913689,41.42183685
11/13/2020,17.991045,14.64135933,51.77571869,9.566854477,18.07363892,42.96538544
11/16/2020,18.04261971,14.71627235,53.14275742,9.724550247,18.50463486,44.0497818
11/17/2020,18.38645172,14.61638927,54.82086945,9.882245064,18.69202232,43.34638596
11/18/2020,18.02542877,14.60806179,54.39519882,9.820919037,18.38283348,42.94584656
11/19/2020,18.25751686,14.65800762,55.43481064,9.961092949,19.01058388,42.43784332
11/23/2020,18.95377731,15.08251572,58.3571701,10.3027668,20.00374413,45.25140381
11/24/2020,19.44374084,15.34887218,61.23041916,10.93354797,21.20302963,47.71326828
11/25/2020,19.3749752,15.44875717,61.80342484,11.70450211,21.73709106,47.59603882
11/26/2020,19.74459457,15.65684986,62.67931747,12.17758942,22.7208786,48.83673859
11/27/2020,19.56407928,15.54031658,64.21007538,12.05493832,22.49601173,48.83673859
11/30/2020,19.426548,15.4820509,63.84990311,11.95856762,22.02754021,47.97703934
12/1/2020,20.45804787,16.18956566,66.51030731,12.17758942,22.44916534,49.5401268
12/2/2020,20.14859581,16.08135796,65.35609436,12.10750294,22.58971024,50.72220993
12/3/2020,19.32339859,15.73176479,64.63574219,11.48548222,21.75582504,51.72845078
12/4/2020,19.71880913,16.19788933,67.10788727,12.28272057,24.46359634,53.52600479
12/7/2020,20.00246811,16.39765739,67.90190887,12.66819763,24.59476662,52.61745453
12/8/2020,19.83055115,16.11465263,67.86097717,12.1250248,24.60413361,52.6565361
12/9/2020,19.45233536,15.74840927,67.697258,11.61689472,24.19188118,52.77376556
12/10/2020,19.77038193,16.28944969,69.58001709,11.97608852,26.73099899,52.69561005
12/11/2020,19.73600006,16.22286034,69.46540833,11.96732903,26.46865273,51.95314407
12/14/2020,19.60706139,16.11465263,68.39305878,11.65193939,25.49423027,53.48692322
12/15/2020,20.45804787,16.28112411,69.17072296,12.10750294,26.37495804,58.04918671
12/16/2020,20.44085503,16.38933372,70.5786972,12.10750294,26.58108711,57.72679901
12/17/2020,20.97379303,16.73892784,71.38091278,12.01113319,27.56487846,58.23480606
12/18/2020,21.34341812,17.23002625,71.87206268,12.6068716,28.48308182,56.90617752
12/21/2020,20.96520042,17.07187843,71.10259247,12.47545815,28.91407776,57.78541946
12/22/2020,20.82670021,16.74453926,71.16807556,12.23891544,28.39875793,58.55718994
12/23/2020,20.98251152,16.87043571,71.5118866,12.80837154,28.91407776,59.48527145
12/28/2020,20.97385216,16.99633408,71.47094727,12.66819763,29.08272552,59.52435303
12/29/2020,21.20757103,17.02991104,71.27449036,13.21137142,30.49751091,58.65488815
12/30/2020,21.16429329,17.02151489,71.5855484,12.79961014,29.84165192,59.20196533
1/4/2021,22.5406208,17.79369545,74.8680954,13.08871746,32.01535797,61.69313812
1/5/2021,23.08595657,18.31407738,76.12872314,13.22889328,32.59626389,63.63722992
1/6/2021,24.19394302,19.02750397,78.62541199,13.86843491,33.97356796,63.7837677
1/7/2021,25.57027245,20.55507469,83.75796509,14.53425884,36.10042953,67.55471802
1/8/2021,25.18940163,20.35363579,83.49601746,14.46417236,36.3159256,65.78646851
1/11/2021,24.49690819,19.72414207,83.4796524,14.63938904,35.51953125,65.86462402
1/12/2021,23.82172966,19.26251602,81.19579315,14.43789005,35.67881012,64.18430328
1/13/2021,23.03401947,18.71695137,78.76457977,13.56180477,33.96420288,65.45431519
1/14/2021,23.99485016,19.08625603,80.05794525,13.80710888,35.0323143,63.06084061
1/15/2021,22.57524109,18.44836998,76.57894897,13.15880585,32.19337845,62.71891022
1/18/2021,22.89552116,18.55748367,77.20107269,13.19384956,32.83050156,59.90535355
1/19/2021,22.22034073,18.11264038,76.99642181,12.5718298,30.95661545,60.42312622
1/20/2021,21.76156425,17.75173187,75.57209015,12.36156845,31.01283073,62.03506088
1/21/2021,21.65769196,17.58386421,76.42341614,12.40537167,31.31264877,60.71620941
1/22/2021,21.95200157,17.78530121,76.2678833,12.40537167,31.83734131,60.22774506
1/26/2021,20.81804466,16.92079735,75.10549164,11.84467793,30.91913414,59.25081635
1/27/2021,20.47179794,16.83686256,73.01808167,11.47672081,30.09462357,56.17348099
1/28/2021,21.02579117,17.41599846,74.5734024,12.18634892,31.05030823,59.93466187
1/29/2021,20.12555122,16.57667351,71.99485016,11.56432915,28.48308182,57.39464569
2/1/2021,20.11689568,16.45077515,74.71257019,11.69574356,29.69173813,59.59273911
2/2/2021,19.88318062,16.30809021,71.75746155,11.45043945,28.6704731,57.11133194
2/3/2021,20.36792374,16.7109623,74.02494812,11.40663433,29.21389961,57.05272293
2/4/2021,20.07361603,16.53470802,73.09175873,11.52052498,29.13894272,58.56695938
2/5/2021,20.94788742,17.11384201,75.87495422,12.0286541,31.28454399,58.4204216
2/8/2021,20.77475929,17.24813271,76.95550537,12.16006756,32.42761612,59.73927689
2/9/2021,20.90460777,17.21456337,77.15196228,12.31776333,33.21464539,61.35121155
2/10/2021,20.40254974,16.76132393,77.52032471,12.09874249,32.22148132,61.49774933
2/11/2021,20.86998177,16.9543705,76.21058655,12.38784981,30.93787384,59.86627579
2/12/2021,20.86998177,17.00473022,76.85726166,12.43165398,30.75985527,59.98351288
2/17/2021,21.17294693,17.08026886,78.87098694,13.15004539,31.64995003,62.57237625
2/18/2021,21.11235428,17.06348228,79.7305069,12.99234962,32.00598907,61.25351715
2/19/2021,21.55381584,17.37403297,80.03339386,13.11500072,33.03662491,62.81661224
2/22/2021,21.44994354,17.70137215,78.05239868,13.13252354,33.52383423,64.1354599
2/23/2021,22.27227402,18.3644371,79.3621521,13.78958702,33.37392426,62.32814026
2/24/2021,23.49279404,18.80927849,80.16436768,15.10371685,34.80744934,64.67276764
2/25/2021,22.53196335,18.04549026,78.3470993,14.44665146,32.55878448,64.67276764
2/26/2021,22.39346504,17.81887436,77.37297821,14.22763062,30.79732895,64.18430328
3/1/2021,23.08595657,18.3644371,80.68825531,14.76204395,31.82797241,66.33355713
3/2/2021,23.39757919,18.53229904,83.1685791,15.09495354,32.64310837,69.36203766
3/3/2021,23.31967163,18.38961411,82.14533997,15.17380238,33.18653488,68.38510895
3/4/2021,23.29370499,18.31407738,80.92564392,14.72699833,32.98977661,64.91699982
3/5/2021,23.90829277,18.90160561,85.72621918,15.58556366,34.66690826,68.38510895
3/8/2021,23.33698463,18.59105301,85.2642746,14.88469505,34.19843674,69.89935303
3/9/2021,23.65726089,18.62462807,84.40880585,14.97230244,32.94293213,71.75551605
3/10/2021,23.34564209,18.62462807,83.10849762,14.49045753,31.99661827,68.00411224
3/11/2021,24.22856712,19.07786369,85.28993225,15.13875961,34.92924881,72.63475037
3/12/2021,23.91549301,18.79084969,83.32235718,14.7883234,35.24781799,72.83013916
3/15/2021,24.77645111,19.41552162,82.82618713,14.96354198,33.57068634,74.42253113
3/16/2021,25.02865028,19.64344406,82.56100464,16.2426281,34.62006378,74.29553986
3/17/2021,25.3243351,19.93889999,83.75009155,16.09369278,35.26655197,74.49092102
3/18/2021,24.88080978,19.50838089,82.26158142,15.73449516,34.70438766,74.05130005
3/19/2021,24.90690041,19.61812019,81.08104706,15.57680035,33.36455917,74.14899445
3/22/2021,24.15030289,19.08630371,79.73795319,15.09495354,32.79302597,73.12322235
3/23/2021,23.09801674,18.45318985,77.89871216,14.58682537,31.38760567,67.65240479
3/24/2021,23.28064537,18.48695374,79.68663025,14.38532448,31.20021629,72.24398041
3/25/2021,23.62850571,18.69799423,79.07925415,14.33276081,31.35949707,72.29283142
3/26/2021,24.87211418,19.58435822,81.72264099,14.52549839,32.92419434,79.13134003
3/29/2021,25.21997261,19.95578003,83.81853485,14.60434723,34.13285446,79.72727203
3/30/2021,25.62001228,20.20903015,83.04005432,14.77956581,34.54510498,80.88981628
3/31/2021,26.28095245,20.46227264,83.8099823,14.98106384,35.51016235,80.84096527
4/1/2021,25.55044365,20.15837669,83.31380463,14.55178165,34.47951889,81.72020721
4/5/2021,25.60262299,20.3018856,88.44660187,14.94601917,35.41646576,83.91829681
4/6/2021,26.21138,20.79149437,87.30027771,15.46291161,36.70007324,79.81519318
4/7/2021,26.70708466,21.14603615,89.44749451,15.68193245,37.37467575,81.23174286
4/8/2021,26.79404831,21.39928246,89.39617157,16.26890755,38.50837708,80.15711975
4/9/2021,27.0636425,21.70317841,88.11296844,16.82084465,40.3728981,80.20596313
4/12/2021,27.15060425,21.63564491,88.45515442,17.00482178,41.11308289,80.84096527
4/13/2021,27.77675819,22.03239822,88.60914612,17.49542999,42.23741531,81.08519745
4/14/2021,28.16810036,22.51356697,91.53482819,18.23134041,43.5772438,82.35520935
4/15/2021,28.3681221,22.82590294,92.56994629,18.39779854,44.08319092,81.18289185
4/16/2021,28.28985214,22.9187603,92.9634552,18.8971653,44.97328949,82.01328278
4/19/2021,28.27245903,22.90187454,92.15931702,18.77451515,44.43923187,81.37828064
4/20/2021,28.0637455,22.60642242,90.81624603,18.46788406,43.71778488,78.15441132
4/22/2021,28.95948982,23.34083557,90.87612915,19.45785904,45.647892,77.79294586
4/23/2021,29.15081215,23.47590065,92.38173676,19.40529442,45.93833542,82.06213379
4/26/2021,29.82913971,23.94018745,92.87791443,20.09740257,48.27132797,83.33214569
4/27/2021,29.94219208,24.10057449,94.20388794,20.22881508,47.77475357,82.50174713
4/28/2021,30.15091515,24.41291237,95.74371338,20.07988358,48.1307869,80.98751068
4/29/2021,29.90740967,24.033041,95.76938629,20.07988358,47.07204437,79.76634979
4/30/2021,28.88991547,23.32395172,93.26287079,19.7819767,46.08824921,78.15441132
5/3/2021,28.26376343,22.79213715,92.78380585,19.14754105,45.40737534,80.15711975
5/4/2021,28.39421463,22.83434296,94.18677521,19.31496429,45.71123123,80.01057434
5/5/2021,29.959589,24.22719955,94.70861053,20.17849541,47.18303299,80.36227417
5/6/2021,31.32494926,25.29927063,98.42133331,20.76887131,47.9521637,83.13674927
5/7/2021,31.62932587,25.33303833,98.76351929,20.38997459,48.0756073,84.50445557
5/10/2021,31.63802528,25.46810341,98.1133728,20.60145187,48.18005753,83.62521362
5/11/2021,32.74248505,26.16030884,101.5608902,20.76887131,49.1580925,85.67677307
5/12/2021,31.87283325,25.45965958,97.80539703,19.70267296,46.926651,82.30635834
5/13/2021,30.98578835,24.74212837,96.2313385,18.82151413,45.51182556,83.62521362
5/14/2021,30.09873772,24.05836678,94.58029175,17.8874855,44.62874603,83.62521362
5/17/2021,31.14572525,24.89741325,97.06114197,18.1694622,45.96760941,84.45560455
5/18/2021,31.55043983,25.32549667,98.03636932,18.31044388,46.72724533,83.3614502
5/19/2021,31.20731163,25.09432983,96.02603149,18.0989666,44.86613464,80.17665863
5/20/2021,30.17791939,24.46076775,95.05079651,17.86986542,44.81866074,80.10826874
5/21/2021,29.79959488,24.40083694,93.58795166,17.51740074,43.39433289,80.53812408
5/24/2021,28.93736649,23.58747292,93.9130249,17.67601013,42.94804382,81.37828064
5/25/2021,28.33029175,23.41623878,91.57761383,17.12969398,41.92253876,79.9519577
5/26/2021,28.63822746,23.56179047,94.27231598,17.3280468,42.65368652,80.81166077
5/27/2021,29.11333084,23.98987579,94.94814301,17.26634789,42.69166565,83.23444366
5/28/2021,28.72621346,23.52754211,95.46141815,17.27516365,42.38781357,83.07813263
5/31/2021,28.96376038,23.75014496,98.19036102,17.50432205,42.65368652,83.09767151
6/1/2021,30.01955032,24.54638481,96.83872223,17.75992393,45.01805878,84.77799225
6/2/2021,29.3772831,24.25528526,98.20746613,17.26634789,44.23943329,82.92182922
