,Data,Gerdau preferenciais,Gerdau Metalúrgica preferenciais,Vale,Usiminas,CSN,ArcelorMittal Brasil
234,2016-12-09,9.449130058288574,6.188218593597412,19.829011917114258,3.3990440368652344,8.641420364379883,40.45549774169922
235,2016-12-12,8.898480415344238,5.890573501586914,19.7486515045166,3.3310635089874268,8.442591667175293,40.45549774169922
236,2016-12-13,8.58277702331543,5.738292217254639,18.97182846069336,3.365053415298462,8.381413459777832,40.45549774169922
237,2016-12-14,8.002758979797363,5.399116516113281,18.67047882080078,3.2715797424316406,8.11375904083252,40.45549774169922
238,2016-12-15,8.406571388244629,5.586008071899414,18.904861450195312,3.4415321350097656,8.358470916748047,40.45549774169922
239,2016-12-16,8.017446517944336,5.454492568969727,18.58342170715332,3.3735511302948,8.19787883758545,40.45549774169922
240,2016-12-19,7.738450050354004,5.260677337646484,17.444978713989258,3.297072649002075,7.716101169586182,40.45549774169922
241,2016-12-20,7.79718542098999,5.184536457061768,17.799903869628906,3.3395609855651855,7.555507659912109,40.45549774169922
242,2016-12-21,7.914655685424805,5.329896926879883,17.73293685913086,3.433034658432007,7.517271041870117,40.45549774169922
243,2016-12-22,7.576925277709961,5.122239589691162,16.99629783630371,3.365053415298462,7.341384410858154,40.45549774169922
244,2016-12-23,7.562241554260254,5.073785305023193,16.869056701660156,3.356555938720703,7.609038829803467,40.45549774169922
245,2016-12-26,7.79718542098999,5.177615165710449,17.40479850769043,3.3990440368652344,7.769632339477539,40.45549774169922
246,2016-12-27,8.06149673461914,5.392195701599121,17.317739486694336,3.4840199947357178,8.205527305603027,40.45549774169922
247,2016-12-28,7.907314300537109,5.3160529136657715,17.866870880126953,3.4585273265838623,8.274351119995117,40.45549774169922
248,2016-12-29,7.929342269897461,5.46833610534668,17.19719886779785,3.4840199947357178,8.297293663024902,40.45549774169922
249,2017-01-02,7.958710193634033,5.309131145477295,16.78200340270996,3.467024803161621,8.304940223693848,40.45549774169922
250,2017-01-03,8.186310768127441,5.523712635040283,17.52533721923828,3.645474672317505,8.73318862915039,40.45549774169922
251,2017-01-04,8.090864181518555,5.489102363586426,17.21059226989746,3.866412401199341,8.649067878723145,40.45549774169922
252,2017-01-05,8.663538932800293,5.8005900382995605,17.866870880126953,3.908900022506714,8.947312355041504,40.45549774169922
253,2017-01-06,8.612144470214844,5.807511806488037,17.391401290893555,3.798431158065796,8.626126289367676,40.45549774169922
254,2017-01-09,8.619487762451172,5.793667316436768,17.74633026123047,3.823925018310547,8.75613021850586,40.45549774169922
255,2017-01-10,8.795694351196289,5.8005900382995605,19.112462997436523,3.8409204483032227,8.947312355041504,40.45549774169922
