,Data,GGBR4.SA,GGBR3.SA,VALE3.SA,USIM5.SA,CSNA3.SA
4376,2017-07-27,8.35743522644043,6.738130569458008,18.573654174804688,3.738948345184326,7.775101184844971
4377,2017-07-28,8.373250961303711,7.076920032501221,18.587495803833008,3.135618209838867,8.163856506347656
4378,2017-07-31,8.428596496582031,7.009162425994873,18.857378005981445,3.314067840576172,8.264933586120605
4379,2017-08-01,8.349528312683105,7.355480194091797,19.321027755737305,3.305570602416992,8.101655006408691
4380,2017-08-02,8.594636917114258,7.257606029510498,19.556312561035156,3.4075419902801514,8.078330039978027
4381,2017-08-03,8.626264572143555,7.114560604095459,19.04422378540039,3.441532611846924,8.435985565185547
4382,2017-08-04,8.839746475219727,7.099506378173828,19.168785095214844,3.458527088165283,8.723664283752441
4383,2017-08-07,9.163925170898438,7.099506378173828,19.279508590698242,3.4500296115875244,8.474859237670898
4384,2017-08-08,9.06904411315918,7.4458231925964355,19.279508590698242,3.4500296115875244,8.202733039855957
4385,2017-08-09,8.989974021911621,7.122090816497803,19.79159927368164,3.475522518157959,7.961705207824707
4386,2017-08-10,9.061137199401855,7.076920032501221,18.802017211914062,3.3735511302948,7.557397842407227
4387,2017-08-11,8.926719665527344,7.099506378173828,18.456012725830078,3.314067840576172,7.308595657348633
4388,2017-08-14,8.855561256408691,7.031747817993164,18.532133102416992,3.365053653717041,7.378570079803467
4389,2017-08-15,8.673707008361816,7.076920032501221,18.331449508666992,3.3395605087280273,7.20751953125
4390,2017-08-16,8.918811798095703,6.933874607086182,18.39373016357422,3.3820486068725586,7.059792518615723
4391,2017-08-17,8.887186050415039,7.114560604095459,18.303768157958984,3.365053653717041,7.471871852874756
4392,2017-08-18,8.839746475219727,7.182319641113281,18.69821548461914,3.4075419902801514,7.681800365447998
4393,2017-08-21,8.736959457397461,7.122090816497803,18.891979217529297,3.3565561771392822,8.443758964538574
4394,2017-08-22,8.998353958129883,7.1070332527160645,18.573654174804688,3.3480582237243652,8.366008758544922
4395,2017-08-23,9.220145225524902,6.8811750411987305,18.248409271240234,3.3480582237243652,8.18718147277832
4396,2017-08-24,9.164697647094727,6.8811750411987305,18.06156349182129,3.365053653717041,7.969478607177734
4397,2017-08-25,9.085487365722656,6.851061820983887,18.06156349182129,3.365053653717041,7.697349548339844
4398,2017-08-28,9.125093460083008,6.888703346252441,17.68787384033203,3.3905465602874756,7.775101184844971
4399,2017-08-29,9.069645881652832,6.7531890869140625,18.262245178222656,3.3820486068725586,7.50297212600708
4400,2017-08-30,9.362724304199219,6.866117000579834,17.791675567626953,3.314067840576172,7.50297212600708
4401,2017-08-31,9.386487007141113,7.03927755355835,18.317609786987305,3.3480582237243652,7.94615364074707
4402,2017-09-01,9.972647666931152,7.167263031005859,18.69821548461914,3.424537420272827,7.8761773109436035
4403,2017-09-04,10.226122856140137,7.48346471786499,18.850460052490234,3.568995952606201,7.674026012420654
4404,2017-09-05,9.99641227722168,7.453351020812988,19.009620666503906,3.7219533920288086,7.705124855041504
4405,2017-09-06,10.226122856140137,7.603923797607422,19.321027755737305,3.7134554386138916,7.666248798370361
4406,2017-09-07,10.226122856140137,7.513580799102783,19.92308235168457,3.8239247798919678,7.899503231048584
4407,2017-09-08,9.679567337036133,7.649095058441162,19.99920082092285,3.8409199714660645,7.650700569152832
4408,2017-09-11,9.790462493896484,7.664154052734375,20.068403244018555,3.908900260925293,7.790652751922607
