Data,Gerdau preferenciais,GP%,Gerdau Metalúrgica preferenciais,GM%,Vale,Vale%,Usiminas,Usiminas%,CSN,CSN%,ArcelorMittal Brasil,AM%
4/11/2019,12.79359341,-0.28636074,10.01218319,-0.04063415,39.64312363,0.02296448,7.965549946,-0.137632847,13.01747894,-0.4255724,41.31665039,0
4/12/2019,12.64199066,-0.15160275,10.16659069,0.1544075,39.40583038,-0.23729325,7.89673233,-0.068817616,13.47642994,0.458951,41.31665039,0
4/15/2019,12.44827461,-0.19371605,9.792759895,-0.373830795,39.29101181,-0.11481857,7.802110195,-0.094622135,13.53483868,0.05840874,42.39859009,1.0819397
4/16/2019,12.70094681,0.2526722,9.882155418,0.089395523,40.64587402,1.35486221,7.69888401,-0.103226185,13.0341692,-0.50066948,42.39859009,0
4/17/2019,12.61672497,-0.08422184,9.792759895,-0.089395523,39.99523544,-0.65063858,7.578455925,-0.120428085,12.8088665,-0.2253027,42.39859009,0
4/18/2019,12.57461071,-0.04211426,9.817140579,0.024380684,40.24783707,0.25260163,7.75909853,0.180642605,12.74211025,-0.06675625,42.39859009,0
4/22/2019,12.59145737,0.01684666,9.971549988,0.154409409,39.26805115,-0.97978592,7.716087341,-0.043011189,12.39998341,-0.34212684,42.39859009,0
4/23/2019,12.40616322,-0.18529415,9.695239067,-0.276310921,39.74263,0.47457885,7.664475441,-0.0516119,12.67535305,0.27536964,42.39859009,0
4/24/2019,12.29667377,-0.10948945,9.548957825,-0.146281242,38.54851913,-1.19411087,7.446791172,-0.217684269,12.30819511,-0.36715794,42.39859009,0
4/25/2019,12.27982807,-0.0168457,9.581465721,0.032507896,38.52555466,-0.02296447,7.542150974,0.095359802,12.10792542,-0.20026969,42.07014465,-0.32844544
4/26/2019,12.10295773,-0.17687034,9.46768856,-0.113777161,38.59444046,0.0688858,7.464129925,-0.078021049,12.37494946,0.26702404,42.07014465,0
4/29/2019,12.11980438,0.01684665,9.46768856,0,38.46431351,-0.13012695,7.464129925,0,12.61138821,0.23643875,42.21504974,0.14490509
4/30/2019,11.91766644,-0.20213794,9.443309784,-0.024378776,38.34949493,-0.11481858,7.481467247,0.017337322,12.68993759,0.07854938,41.84796143,-0.36708831
5/2/2019,11.79133034,-0.1263361,9.25639534,-0.186914444,37.46156311,-0.88793182,7.325422764,-0.156044483,12.12264347,-0.56729412,41.84796143,0
5/3/2019,11.98504448,0.19371414,9.451436043,0.195040703,38.57913589,1.11757278,7.689527035,0.364104271,13.09408665,0.97144318,40.79500198,-1.05295945
5/6/2019,11.85871124,-0.12633324,9.362042427,-0.089393616,38.01269531,-0.56644058,7.611504555,-0.07802248,13.03914642,-0.05494023,40.79500198,0
5/7/2019,11.97662449,0.11791325,9.353914261,-0.008128166,38.0433197,0.03062439,7.334091663,-0.277412892,12.98420715,-0.05493927,38.19640732,-2.59859466
5/8/2019,12.21244812,0.23582363,9.743999481,0.39008522,37.50749207,-0.53582763,7.438122749,0.104031086,13.06661797,0.08241082,38.19640732,0
5/9/2019,11.99346828,-0.21897984,9.581465721,-0.16253376,37.15538406,-0.35210801,7.377438545,-0.060684204,13.04830456,-0.01831341,38.19640732,0
5/10/2019,11.91766644,-0.07580184,9.42705822,-0.154407501,37.85960007,0.70421601,7.308084965,-0.06935358,13.17649651,0.12819195,35.81999969,-2.37640763
5/13/2019,11.63130569,-0.28636075,9.183254242,-0.243803978,36.30571747,-1.5538826,7.091356754,-0.216728211,12.55384159,-0.62265492,34.77669907,-1.04330062
5/14/2019,11.74922085,0.11791516,9.313282013,0.130027771,36.42819595,0.12247848,7.065348148,-0.026008606,13.12155724,0.56771565,33.67543411,-1.10126496
5/15/2019,11.72395229,-0.02526856,9.313282013,0,36.70376205,0.2755661,6.891965866,-0.173382282,13.12155724,0,34.05578232,0.38034821
5/16/2019,11.57234859,-0.1516037,9.150745392,-0.162536621,35.51729965,-1.1864624,6.675237179,-0.216728687,13.7258997,0.60434246,33.21562576,-0.84015656
5/17/2019,11.57234859,0,9.248267174,0.097521782,36.52770233,1.01040268,6.839951515,0.164714336,14.09216785,0.36626815,33.37193298,0.15630722
5/20/2019,11.66546822,0.09311963,9.379098892,0.130831718,35.78520966,-0.74249267,6.943981171,0.104029656,14.09216785,0,32.55131149,-0.82062149
5/21/2019,12.09721088,0.43174266,9.624411583,0.245312691,36.29040909,0.50519943,7.308084965,0.364103794,15.21844292,1.12627507,32.55131149,0
5/22/2019,12.09721088,0,9.640767097,0.016355514,36.32868195,0.03827286,7.325422764,0.017337799,15.69459438,0.47615146,32.55131149,0
5/23/2019,11.80938435,-0.28782653,9.321860313,-0.318906784,36.60424423,0.27556228,7.065348148,-0.260074616,15.52061462,-0.17397976,32.55131149,0
5/24/2019,11.72472763,-0.08465672,9.321860313,0,36.97932434,0.37508011,7.108694553,0.043346405,15.77700233,0.25638771,32.55131149,0
5/27/2019,11.69933128,-0.02539635,9.305506706,-0.016353607,38.41838837,1.43906403,7.134701729,0.026007176,16.66520309,0.88820076,32.55131149,0
5/28/2019,11.97022915,0.27089787,9.419985771,0.114479065,38.46431351,0.04592514,7.160710335,0.026008606,15.96013737,-0.70506572,31.71114922,-0.84016227
5/29/2019,11.8940382,-0.07619095,9.526286125,0.106300354,38.0433197,-0.42099381,7.160710335,0,15.30085087,-0.6592865,31.71114922,0
5/30/2019,11.80938435,-0.08465385,9.509932518,-0.016353607,38.28060532,0.23728562,7.221393585,0.06068325,15.47482967,0.1739788,29.30790329,-2.40324593
5/31/2019,11.74165916,-0.06772519,9.436338425,-0.073594093,37.50749207,-0.77311325,7.108694553,-0.112699032,15.14519119,-0.32963848,29.30790329,0
6/3/2019,11.80091667,0.05925751,9.362745285,-0.07359314,37.37735748,-0.13013459,6.935311794,-0.173382759,14.72397995,-0.42121124,28.67289925,-0.63500404
6/4/2019,11.7331934,-0.06772327,9.444516182,0.081770897,37.59169388,0.2143364,7.178047657,0.242735863,15.37410831,0.65012836,28.67289925,0
6/5/2019,11.60621071,-0.12698269,9.289151192,-0.15536499,37.04056168,-0.5511322,7.160710335,-0.017337322,14.81554604,-0.55856227,28.67289925,0
6/6/2019,11.55541801,-0.0507927,9.256444931,-0.032706261,37.35439301,0.31383133,7.143370628,-0.017339707,15.20012856,0.38458252,28.67289925,0
6/7/2019,11.76705456,0.21163655,9.387276649,0.130831718,37.24723434,-0.10715867,7.455460072,0.312089444,15.19097328,-0.00915528,28.67289925,0
6/10/2019,11.97869301,0.21163845,9.591703415,0.204426766,37.00228882,-0.24494552,7.542150974,0.086690902,15.78615761,0.59518433,28.67289925,0
6/11/2019,12.33424377,0.35555076,9.804306984,0.212603569,39.36756134,2.36527252,7.81089592,0.268744946,16.68351555,0.89735794,28.67289925,0
6/12/2019,12.24112511,-0.09311866,9.763422012,-0.040884972,39.41348648,0.04592514,7.628843307,-0.182052613,15.74953175,-0.9339838,28.67289925,0
6/13/2019,12.401968,0.16084289,9.77159977,0.008177758,39.68904877,0.27556229,7.741542816,0.112699509,15.67628002,-0.07325173,28.67289925,0
6/14/2019,12.14800262,-0.25396538,9.648944855,-0.122654915,39.34459686,-0.34445191,7.507475376,-0.23406744,15.35579395,-0.32048607,28.67289925,0
6/17/2019,12.0294857,-0.11851692,9.616234779,-0.032710076,38.42604446,-0.9185524,7.455460072,-0.052015304,14.98952484,-0.36626911,28.67289925,0
6/18/2019,12.478158,0.4486723,9.92696476,0.310729981,39.80386734,1.37782288,7.611504555,0.156044483,15.46567249,0.47614765,32.1312294,3.45833015
6/19/2019,12.6644001,0.1862421,9.951493263,0.024528503,40.03350449,0.22963715,7.507475376,-0.104029179,15.20012856,-0.26554393,32.1312294,0
6/21/2019,12.88450241,0.22010231,10.13139248,0.179899217,40.14067078,0.10716629,7.533481598,0.026006222,15.10856247,-0.09156609,32.1312294,0
6/24/2019,12.80831242,-0.07618999,10.13956833,0.00817585,40.1100502,-0.03062058,7.576828957,0.043347359,15.05362225,-0.05494022,32.1312294,0
6/25/2019,12.48662376,-0.32168866,10.12321472,-0.01635361,39.32928467,-0.78076553,7.342761993,-0.234066964,14.72397995,-0.3296423,32.1312294,0
6/26/2019,12.77445126,0.2878275,10.12321472,0,39.48237991,0.15309524,7.446791172,0.104029179,14.79723454,0.07325459,33.41101074,1.27978134
6/27/2019,12.68979645,-0.08465481,10.12321472,0,39.57423019,0.09185028,7.516144276,0.069353104,15.08109093,0.28385639,33.41101074,0
6/28/2019,12.86757183,0.17777538,10.22133827,0.09812355,39.6660881,0.09185791,7.750210285,0.234066009,15.30085087,0.21975994,33.41101074,0
7/1/2019,12.72365856,-0.14391327,10.25404644,0.03270817,41.06688309,1.40079499,7.698194981,-0.052015304,15.55724144,0.25639057,33.41101074,0
7/2/2019,12.39350319,-0.33015537,9.967848778,-0.286197662,39.33693695,-1.72994614,7.611504555,-0.086690426,15.04446507,-0.51277637,33.02023697,-0.39077377
7/3/2019,12.60514259,0.2116394,10.02508831,0.057239532,39.26039124,-0.07654571,7.819564819,0.208060264,15.45651627,0.4120512,33.02023697,0
7/4/2019,12.95222664,0.34708405,10.37670231,0.351614,39.55126572,0.29087448,8.202633858,0.383069039,15.49314404,0.03662777,33.02023697,0
7/5/2019,13.01148605,0.05925941,10.29493237,-0.08176994,38.54851913,-1.00274659,8.402275085,0.199641227,15.2916975,-0.20144654,32.28753662,-0.73270035
7/8/2019,12.99455452,-0.01693153,10.35217285,0.05724048,39.00014114,0.45162201,8.376235008,-0.026040077,15.78615761,0.49446011,31.84792137,-0.43961525
7/10/2019,12.96069241,-0.03386211,10.42576599,0.07359314,39.90338135,0.90324021,8.298114777,-0.078120231,15.78615761,0,30.66583633,-1.18208504
7/11/2019,12.64746666,-0.31322575,10.18045235,-0.24531364,39.8421402,-0.06124115,8.211314201,-0.086800576,15.73121738,-0.05494023,30.07967949,-0.58615684
7/12/2019,12.46122742,-0.18623924,10.22133827,0.04088592,39.65843582,-0.18370438,8.185274124,-0.026040077,15.63049412,-0.10072326,30.99799347,0.91831398
7/15/2019,12.63900089,0.17777347,10.27857685,0.05723858,40.33203506,0.67359924,8.089793205,-0.095480919,15.84109783,0.21060371,31.37899399,0.38100052
7/16/2019,12.52048492,-0.11851597,10.14774513,-0.13083172,40.60760117,0.27556611,8.159234047,0.069440842,16.11580086,0.27470303,31.37899399,0
7/17/2019,12.36810589,-0.15237903,9.943318367,-0.204426763,40.33203506,-0.27556611,8.133194923,-0.026039124,15.8136282,-0.30217266,31.37899399,0
7/18/2019,12.2665205,-0.10158539,9.951493263,0.008174896,40.25548935,-0.07654571,8.14187336,0.008678437,16.12495995,0.31133175,30.24575424,-1.13323975
7/19/2019,12.13953686,-0.12698364,9.845191956,-0.106301307,40.35500336,0.09951401,8.14187336,0,16.08833122,-0.03662873,30.24575424,0
7/22/2019,11.86017609,-0.27936077,9.747070313,-0.098121643,40.14832306,-0.2066803,7.97695303,-0.16492033,15.89604187,-0.19228935,30.24575424,0
7/23/2019,11.90250492,0.04232883,9.673473358,-0.073596955,39.62015915,-0.52816391,7.898832798,-0.078120232,15.63964939,-0.25639248,30.24575424,0
7/24/2019,11.72472763,-0.17777729,9.558994293,-0.114479065,38.77049637,-0.84966278,7.785992622,-0.112840176,15.02615356,-0.61349583,30.24575424,0
7/25/2019,11.61467648,-0.11005115,9.640767097,0.081772804,38.64802933,-0.12246704,7.551631451,-0.234361171,14.95289707,-0.07325649,30.24575424,0
7/26/2019,11.64853859,0.03386211,9.624411583,-0.016355514,38.44900513,-0.1990242,7.655791759,0.104160308,15.06278038,0.10988331,30.24575424,0
7/29/2019,11.76705456,0.11851597,9.648944855,0.024533272,38.4719696,0.02296447,7.681832314,0.026040555,14.98952484,-0.07325554,30.24575424,0
7/30/2019,11.92790031,0.16084575,9.681651115,0.03270626,38.28060532,-0.19136428,7.655791759,-0.026040555,15.01699543,0.02747059,30.24575424,0
7/31/2019,11.64007282,-0.28782749,9.673473358,-0.008177757,38.12751389,-0.15309143,7.595030785,-0.060760974,15.13603306,0.11903763,30.24575424,0
8/1/2019,11.42843628,-0.21163654,9.469047546,-0.204425812,37.04821777,-1.07929612,7.378030777,-0.217000008,14.86133099,-0.27470207,29.06367111,-1.18208313
8/2/2019,11.48769379,0.05925751,9.436338425,-0.032709121,36.61956024,-0.42865753,7.378030777,0,14.52253246,-0.33879853,29.06367111,0
8/5/2019,11.08981419,-0.3978796,9.272797585,-0.16354084,35.21111298,-1.40844726,7.134990692,-0.243040085,13.65264606,-0.8698864,29.06367111,0
8/6/2019,11.08134937,-0.00846482,9.109256744,-0.163540841,35.68569946,0.47458648,7.091589928,-0.043400764,13.57939339,-0.07325267,29.06367111,0
8/7/2019,10.97976398,-0.10158539,9.182850838,0.073594094,35.57853317,-0.10716629,6.926669121,-0.164920807,13.35963154,-0.21976185,26.96327209,-2.10039902
8/8/2019,11.3353138,0.35554982,9.395453453,0.212602615,36.11435699,0.53582382,7.20443058,0.277761459,13.68927383,0.32964229,26.96327209,0
8/9/2019,11.25065899,-0.08465481,9.485404015,0.089950562,34.82073212,-1.29362487,7.030830383,-0.173600197,13.41457272,-0.27470111,26.96327209,0
8/12/2019,10.94590187,-0.30475712,9.338214874,-0.147189141,34.56813049,-0.25260163,6.90930891,-0.121521473,13.29553509,-0.11903763,26.96327209,0
8/13/2019,11.23372841,0.28782654,9.452692986,0.114478112,35.59384537,1.02571488,7.100270271,0.190961361,13.71674252,0.42120743,26.96327209,0
8/14/2019,10.75965977,-0.47406864,9.191027641,-0.261665345,34.35379791,-1.24004746,6.753068447,-0.347201824,13.14902878,-0.56771374,26.96327209,0
8/15/2019,10.39564419,-0.36401558,8.945713997,-0.245313644,33.59599686,-0.75780105,6.457947254,-0.295121193,12.72781754,-0.42121124,26.96327209,0
8/16/2019,10.73426533,0.33862114,9.289151192,0.343437195,33.44290161,-0.15309525,6.336426735,-0.121520519,12.92010975,0.19229221,26.96327209,0
8/19/2019,10.43632603,-0.2979393,8.951812744,-0.337338448,33.41228485,-0.03061676,6.128106117,-0.208320618,12.70034885,-0.2197609,26.96327209,0
8/20/2019,10.47888851,0.04256248,8.984723091,0.032910347,33.557724,0.14543915,6.310386658,0.182280541,13.15818501,0.45783616,26.96327209,0
8/21/2019,10.68318748,0.20429897,9.058773994,0.074050903,33.79501724,0.23729324,6.449266911,0.138880253,12.86516857,-0.29301644,26.96327209,0
8/22/2019,10.73426437,0.05107689,9.099914551,0.041140557,33.59599686,-0.19902038,6.518707752,0.069440841,12.59962559,-0.26554298,27.41265869,0.4493866
8/23/2019,10.46186256,-0.27240181,8.795485497,-0.304429054,33.12905884,-0.46693802,6.275666237,-0.243041515,12.47143173,-0.12819386,26.86557961,-0.54707908
8/26/2019,10.22351456,-0.238348,8.737893105,-0.057592392,32.76164627,-0.36741257,6.197546005,-0.078120232,12.38901997,-0.08241176,27.71550751,0.8499279
8/27/2019,10.01921463,-0.20429993,8.532196045,-0.20569706,33.15968704,0.39804077,6.076025963,-0.121520042,12.23335648,-0.15566349,27.71550751,0
8/28/2019,10.13838863,0.119174,8.614474297,0.082278252,33.2821579,0.12247086,6.08470583,0.008679867,12.28829765,0.05494117,27.71550751,0
8/29/2019,10.66616249,0.52777386,8.968268394,0.353794097,34.52219772,1.24003982,6.640227795,0.555521965,13.01167679,0.72337914,28.73151588,1.01600837
8/30/2019,10.95558834,0.28942585,9.042318344,0.07404995,34.88196945,0.35977173,6.857228756,0.217000961,13.14902878,0.13735199,28.73151588,0
9/2/2019,10.7768259,-0.17876244,8.984723091,-0.057595253,35.21876907,0.33679962,6.787788391,-0.069440365,13.1398716,-0.00915718,28.73151588,0
9/3/2019,10.70872593,-0.06809997,8.902446747,-0.082276344,34.84369659,-0.37507248,6.718348026,-0.069440365,12.75528908,-0.38458252,28.73151588,0
9/4/2019,10.70872593,0,8.918902397,0.01645565,35.60915375,0.76545716,6.640227795,-0.078120231,12.92926693,0.17397785,28.73151588,0
9/5/2019,10.78533936,0.07661343,9.034090996,0.115188599,35.60915375,0,6.683628082,0.043400287,13.04830456,0.11903763,28.73151588,0
9/6/2019,10.58103943,-0.20429993,8.992954254,-0.041136742,35.5555687,-0.05358505,6.657588482,-0.0260396,12.88348389,-0.16482067,28.73151588,0
9/9/2019,11.15988827,0.57884884,9.24801445,0.255060196,36.6578331,1.1022644,7.195750237,0.538161755,13.29553509,0.4120512,28.73151588,0
9/10/2019,11.5089016,0.34901333,9.445479393,0.197464943,36.9257431,0.26791,7.221790314,0.026040077,13.64348984,0.34795475,32.62947083,3.89795495
9/11/2019,11.26203918,-0.24686242,9.297379494,-0.148099899,36.70376205,-0.22198105,7.161030293,-0.060760021,13.26806545,-0.37542439,33.41101074,0.78153991
9/12/2019,11.58551502,0.32347584,9.470164299,0.172784805,38.03565979,1.33189774,7.187069893,0.0260396,13.56107903,0.29301358,33.41101074,0
9/13/2019,11.54295158,-0.04256344,9.445479393,-0.024684906,38.11220551,0.07654572,7.05686903,-0.130200863,13.35963154,-0.20144749,33.41101074,0
9/16/2019,11.49187756,-0.05107402,9.33852005,-0.106959343,37.19365311,-0.9185524,7.039509773,-0.017359257,13.16734123,-0.19229031,33.41101074,0
9/17/2019,11.55997562,0.06809806,9.371431351,0.032911301,37.43094254,0.23728943,7.221790314,0.182280541,13.42372894,0.25638771,33.41101074,0
9/18/2019,11.43229008,-0.12768554,9.313836098,-0.057595253,37.04821777,-0.38272477,7.308589935,0.086799621,13.12155724,-0.3021717,33.41101074,0
9/19/2019,11.40675068,-0.0255394,9.313836098,0,36.98697662,-0.06124115,7.161030293,-0.147559642,13.00252056,-0.11903668,33.41101074,0
9/20/2019,11.27906322,-0.12768746,8.803713799,-0.510122299,37.06352234,0.07654572,7.05686903,-0.104161263,13.08492947,0.08240891,33.41101074,0
9/23/2019,11.24501419,-0.03404903,9.165736198,0.362022399,36.81857681,-0.24494553,7.05686903,0,13.24975109,0.16482162,33.41101074,0
9/24/2019,11.02368927,-0.22132492,8.968268394,-0.197467804,35.92299271,-0.8955841,6.857228756,-0.199640274,12.71587467,-0.53387642,28.67289925,-4.73811149
9/25/2019,11.15988827,0.136199,9.025865555,0.057597161,36.63487244,0.71187973,6.987429619,0.130200863,12.94027042,0.22439575,29.50329018,0.83039093
9/26/2019,11.17691326,0.01702499,8.902446747,-0.123418808,36.63487244,0,6.978749275,-0.008680344,12.75327396,-0.18699646,29.50329018,0
9/27/2019,11.09178925,-0.08512401,9.050546646,0.148099899,36.48177338,-0.15309906,6.944028378,-0.034720897,12.5101757,-0.24309826,29.50329018,0
9/30/2019,11.20245075,0.1106615,9.042318344,-0.008228302,36.55066681,0.06889343,6.779108524,-0.164919854,12.36992741,-0.14024829,29.50329018,0
10/1/2019,11.14286327,-0.05958748,9.132825851,0.090507507,36.52004623,-0.03062058,6.718348026,-0.060760498,12.36057663,-0.00935078,28.06720161,-1.43608857
10/2/2019,10.72575283,-0.41711044,8.828396797,-0.304429054,34.52219772,-1.99784851,6.492667675,-0.225680351,11.93983173,-0.4207449,28.06720161,0
10/3/2019,10.87897587,0.15322304,8.828396797,0,34.78245544,0.26025772,6.492667675,0,12.22967911,0.28984738,28.06720161,0
10/4/2019,11.09178925,0.21281338,9.050546646,0.222149849,35.66273499,0.88027955,6.58814764,0.095479965,12.43537712,0.20569801,25.93749428,-2.12970733
10/7/2019,10.87897587,-0.21281338,8.803713799,-0.246832847,35.24173355,-0.42100144,6.431907654,-0.156239986,12.14552975,-0.28984737,25.93749428,0
10/8/2019,10.68318748,-0.19578839,8.647388458,-0.156325341,34.69060516,-0.55112839,6.379826069,-0.052081585,11.62193394,-0.52359581,25.93749428,0
10/9/2019,10.65765095,-0.02553653,8.680297852,0.032909394,34.95851517,0.26791001,6.336426735,-0.043399334,11.62193394,0,26.1914959,0.25400162
10/10/2019,11.0492239,0.39157295,8.97649765,0.296199798,36.16028595,1.20177078,6.483986855,0.14756012,12.23902893,0.61709499,26.1914959,0
10/11/2019,11.31311321,0.26388931,9.132825851,0.156328201,37.23192596,1.07164001,6.657588482,0.173601627,12.45407581,0.21504688,26.1914959,0
10/14/2019,11.27906322,-0.03404999,9.050546646,-0.082279205,36.73437881,-0.49754715,6.58814764,-0.069440842,12.37927628,-0.07479953,28.81943893,2.62794303
10/15/2019,11.48336411,0.20430089,9.215102196,0.16455555,36.67313766,-0.06124115,6.683628082,0.095480442,12.73457336,0.35529708,29.69867516,0.87923623
10/16/2019,11.36418915,-0.11917496,9.1410532,-0.074048996,35.8234787,-0.84965896,6.622868061,-0.060760021,12.35122776,-0.3833456,29.69867516,0
10/17/2019,11.40675068,0.04256153,9.165736198,0.024682998,35.75458908,-0.06888962,6.622868061,0,12.42602634,0.07479858,29.30790329,-0.39077187
10/18/2019,11.20245075,-0.20429993,9.017636299,-0.148099899,35.23407745,-0.52051163,6.57946682,-0.043401241,12.20162964,-0.2243967,29.30790329,0
10/21/2019,11.26203918,0.05958843,9.017636299,0,36.13731766,0.90324021,6.622868061,0.043401241,12.51952839,0.31789875,29.30790329,0
10/22/2019,11.30459976,0.04256058,9.091687202,0.074050903,36.20621109,0.06889343,6.56210804,-0.060760021,12.66912556,0.14959717,29.69867516,0.39077187
10/23/2019,11.33014011,0.02554035,9.124597549,0.032910347,36.06077957,-0.14543152,6.492667675,-0.069440365,12.55692577,-0.11219979,29.69867516,0
10/24/2019,11.06625175,-0.26388836,8.951812744,-0.172784805,35.78520966,-0.27556991,6.293026447,-0.199641228,11.69673443,-0.86019134,29.50329018,-0.19538498
10/25/2019,11.27055073,0.20429898,9.132825851,0.181013107,37.17069244,1.38548278,6.275666237,-0.01736021,11.33208752,-0.36464691,30.18713951,0.68384933
10/28/2019,11.24501419,-0.02553654,9.1410532,0.008227349,37.2778511,0.10715866,6.301706791,0.026040554,11.41623688,0.08414936,30.18713951,0
10/29/2019,11.15988827,-0.08512592,9.034090996,-0.106962204,37.23958206,-0.03826904,6.397187233,0.095480442,11.23858929,-0.17764759,31.01753044,0.83039093
10/30/2019,11.38972569,0.22983742,9.182190895,0.148099899,37.19365311,-0.04592895,6.397187233,0,11.03289032,-0.20569897,31.01753044,0
10/31/2019,11.43229008,0.04256439,9.173962593,-0.008228302,36.12966537,-1.06398774,6.301706791,-0.095480442,11.03289032,0,29.01482582,-2.00270462
11/1/2019,11.84088898,0.4085989,9.58535099,0.411388397,37.07883835,0.94917298,6.440587521,0.13888073,11.15443993,0.12154961,30.91006851,1.89524269
11/4/2019,12.42825222,0.58736324,9.889780998,0.304430008,38.13516998,1.05633163,6.58814764,0.147560119,11.31338787,0.15894794,31.84792137,0.93785286
11/5/2019,12.55594063,0.12768841,10.10370255,0.213921552,38.17344284,0.03827286,6.58814764,0,11.50973606,0.19634819,32.17031097,0.3223896
11/6/2019,12.53891182,-0.01702881,10.02964973,-0.07405282,38.03565979,-0.13778305,6.674947739,0.086800099,11.50038624,-0.00934982,32.17031097,0
11/7/2019,13.04966259,0.51075077,10.41635704,0.38670731,38.35715485,0.32149506,7.20443058,0.529482841,11.78088379,0.28049755,34.48563004,2.31531907
11/8/2019,12.98156261,-0.06809998,10.37521839,-0.04113865,37.6452713,-0.71188355,6.952708721,-0.251721859,11.50038624,-0.28049755,34.19255447,-0.29307557
11/11/2019,13.00710011,0.0255375,10.44926834,0.07404995,36.84154129,-0.80373001,6.857228756,-0.095479965,11.41623688,-0.08414936,34.82756042,0.63500595
11/12/2019,13.04977512,0.04267501,10.44101334,-0.008255,36.6654892,-0.17605209,6.692307949,-0.164920807,11.07029152,-0.34594536,34.82756042,0
11/13/2019,13.07538033,0.02560521,10.38323784,-0.0577755,36.06842804,-0.59706116,6.58814764,-0.104160309,10.54669571,-0.52359581,34.82756042,0
11/14/2019,13.17779732,0.10241699,10.55656719,0.17332935,35.97657394,-0.0918541,6.58814764,0,10.69629383,0.14959812,34.82756042,0
11/18/2019,13.02417088,-0.15362644,10.19340134,-0.36316585,36.44350433,0.46693039,6.536067963,-0.052079677,10.69629383,0,34.82756042,0
11/19/2019,13.05831146,0.03414058,10.39149284,0.1980915,36.87215805,0.42865372,6.631547928,0.095479965,10.84589195,0.14959812,34.82756042,0
11/21/2019,14.03981686,0.9815054,11.22512341,0.83363057,37.06352234,0.19136429,7.074228764,0.442680836,11.25728703,0.41139508,33.06908035,-1.75848007
11/22/2019,14.24465466,0.2048378,11.3901968,0.16507339,38.2959137,1.23239136,7.126310349,0.052081585,11.31338787,0.05610084,33.06908035,0
11/25/2019,14.33853722,0.09388256,11.67908001,0.28888321,38.9312439,0.6353302,7.282550812,0.156240463,11.54713535,0.23374748,33.06908035,0
11/26/2019,14.73113918,0.39260196,11.88542366,0.20634365,39.20681381,0.27556991,7.36067009,0.078119278,12.03333092,0.48619557,33.06908035,0
11/27/2019,14.86769772,0.13655854,12.36414146,0.4787178,38.71691895,-0.48989486,7.291230202,-0.069439888,11.83698273,-0.19634819,36.29295349,3.22387314
11/28/2019,14.65432644,-0.21337128,12.08351421,-0.28062725,38.5561676,-0.16075135,7.317270756,0.026040554,11.79023361,-0.04674912,36.29295349,0
11/29/2019,14.50923443,-0.14509201,11.79463387,-0.28888034,38.25764465,-0.29852295,7.386711121,0.069440365,11.74348354,-0.04675007,36.29295349,0
12/2/2019,14.89330196,0.38406753,11.91843891,0.12380504,39.29866791,1.04102326,7.53427124,0.147560119,12.41667747,0.67319393,34.63217163,-1.66078186
12/3/2019,14.55190754,-0.34139442,11.68733215,-0.23110676,38.59444046,-0.70422745,7.464832306,-0.069438934,11.94918156,-0.46749591,34.63217163,0
12/4/2019,14.73113918,0.17923164,11.85240841,0.16507626,38.97717285,0.38273239,7.64711237,0.182280064,12.27642822,0.32724666,34.63217163,0
12/5/2019,14.76527786,0.03413868,11.92669296,0.07428455,39.00014114,0.02296829,7.638432503,-0.008679867,12.13617802,-0.1402502,34.63217163,0
12/6/2019,15.0213232,0.25604534,12.10002041,0.17332745,39.30631638,0.30617524,7.812033176,0.173600673,12.46342659,0.32724857,34.63217163,0
12/9/2019,14.66285896,-0.35846424,11.94320011,-0.1568203,39.37520981,0.06889343,7.551631451,-0.260401725,12.30447769,-0.1589489,34.63217163,0
12/10/2019,15.08106518,0.41820622,12.18255901,0.2393589,39.19150162,-0.18370819,7.638432503,0.086801052,12.46342659,0.1589489,34.63217163,0
12/11/2019,15.0213232,-0.05974198,12.06700611,-0.1155529,39.6737442,0.48224258,7.751272202,0.112839699,12.77197361,0.30854702,35.56026077,0.92808914
12/12/2019,15.28590488,0.26458168,12.22382927,0.15682316,40.53105927,0.85731507,8.063754082,0.31248188,13.18337059,0.41139698,36.45903015,0.89876938
12/13/2019,15.7809248,0.49501992,12.61175537,0.3879261,41.15107727,0.620018,8.029033661,-0.034720421,13.25816917,0.07479858,36.45903015,0
12/16/2019,15.45659924,-0.32432556,12.62826347,0.0165081,40.82958221,-0.32149506,7.916193008,-0.112840653,13.09921932,-0.15894985,37.09403992,0.63500977
12/17/2019,15.37978649,-0.07681275,12.55397892,-0.07428455,40.89081955,0.06123734,8.029033661,0.112840653,12.97767258,-0.12154674,36.24410629,-0.84993363
12/18/2019,15.21762562,-0.16216087,12.45493317,-0.09904575,40.92909241,0.03827286,8.029033661,0,12.83742237,-0.14025021,36.66418457,0.42007828
12/19/2019,15.59315872,0.3755331,12.54572582,0.09079265,41.33478546,0.40569305,8.089793205,0.060759544,12.83742237,0,36.66418457,0
12/20/2019,16.34422684,0.75106812,13.24729347,0.70156765,41.9394989,0.60471344,8.098474503,0.008681298,12.91222286,0.07480049,36.66418457,0
12/23/2019,16.60880661,0.26457977,13.64347649,0.39618302,41.77875137,-0.16074753,8.272073746,0.173599243,13.58541489,0.67319203,35.55048752,-1.11369705
